RGIId,REGION,O2Region,CenLon,CenLat,Area,WGMS_ID,N_gla_anom_used,ID_gla_anom_used,min_dist_gla_anom,max_dist_gla_anom,mean_dist_gla_anom,period_reg_obs,N_gla_anom_neighbour_reg,ID_gla_anom_neighbour_reg,period_neighbour_reg_obs,N_geo_obs,period_geo_obs
RGI60-17.12799,SAN,2,-71.5865,-38.5604,0.023,31931.0,1.0,[1344],569.4,569.4,569.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12800,SAN,2,-71.5764,-38.5584,0.013,41935.0,1.0,[1344],568.9,568.9,568.9,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12801,SAN,2,-71.5865,-38.5665,1.775,31932.0,1.0,[1344],570.0,570.0,570.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12802,SAN,2,-71.5817,-38.5588,0.023,41936.0,1.0,[1344],569.1,569.1,569.1,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.12803,SAN,2,-71.5732,-38.5569,0.011,41937.0,1.0,[1344],568.7,568.7,568.7,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.12804,SAN,2,-71.5897,-38.5573,0.011,41938.0,1.0,[1344],569.1,569.1,569.1,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.12805,SAN,2,-70.8726,-38.534,0.026,70810.0,1.0,[1344],555.2,555.2,555.2,1976-2023,N/A,N/A,N/A,1.0,['1999.92 - 2019.92']
RGI60-17.12806,SAN,2,-71.5922,-38.5564,0.021,41939.0,1.0,[1344],569.1,569.1,569.1,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12807,SAN,2,-71.5883,-38.5555,0.012,41940.0,1.0,[1344],568.9,568.9,568.9,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.12808,SAN,2,-71.5837,-38.5543,0.017,41941.0,1.0,[1344],568.7,568.7,568.7,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.12809,SAN,2,-70.864,-38.5268,0.035,70811.0,1.0,[1344],554.4,554.4,554.4,1976-2023,N/A,N/A,N/A,1.0,['1999.92 - 2019.92']
RGI60-17.12810,SAN,2,-70.859,-38.5254,0.049,70812.0,1.0,[1344],554.2,554.2,554.2,1976-2023,N/A,N/A,N/A,1.0,['1999.92 - 2019.92']
RGI60-17.12811,SAN,2,-70.8627,-38.5213,0.05,70813.0,1.0,[1344],553.7,553.7,553.7,1976-2023,N/A,N/A,N/A,1.0,['1999.92 - 2019.92']
RGI60-17.12812,SAN,2,-70.8553,-38.5187,0.017,70814.0,1.0,[1344],553.4,553.4,553.4,1976-2023,N/A,N/A,N/A,1.0,['1999.92 - 2019.92']
RGI60-17.12813,SAN,2,-70.8656,-38.5141,0.016,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.12814,SAN,2,-70.8511,-38.513,0.023,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.12815,SAN,2,-71.5826,-38.3955,0.012,41942.0,1.0,[1344],551.5,551.5,551.5,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12816,SAN,2,-71.6,-38.394,0.025,41943.0,1.0,[1344],551.7,551.7,551.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12817,SAN,2,-71.6168,-38.3877,0.015,41944.0,1.0,[1344],551.4,551.4,551.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12818,SAN,2,-71.611,-38.3851,0.046,41945.0,1.0,[1344],551.0,551.0,551.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12819,SAN,2,-71.613,-38.384,0.01,41946.0,1.0,[1344],550.9,550.9,550.9,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.12820,SAN,2,-71.6005,-38.3844,0.215,31933.0,1.0,[1344],550.7,550.7,550.7,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12821,SAN,2,-71.5801,-38.3856,0.861,31934.0,1.0,[1344],550.4,550.4,550.4,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12822,SAN,2,-71.5775,-38.38,0.378,31935.0,1.0,[1344],549.7,549.7,549.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12823,SAN,2,-71.5951,-38.3869,3.054,31936.0,1.0,[1344],550.8,550.8,550.8,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12824,SAN,2,-71.574,-38.3752,0.096,31937.0,1.0,[1344],549.1,549.1,549.1,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12825,SAN,2,-71.5815,-38.3767,0.185,31938.0,1.0,[1344],549.4,549.4,549.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12826,SAN,2,-71.569,-38.3731,0.016,41947.0,1.0,[1344],548.8,548.8,548.8,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.12827,SAN,2,-71.5976,-38.3701,0.013,41948.0,1.0,[1344],549.1,549.1,549.1,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.12828,SAN,2,-71.5812,-38.3697,0.024,41949.0,1.0,[1344],548.7,548.7,548.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12829,SAN,2,-71.5888,-38.3689,0.01,41950.0,1.0,[1344],548.8,548.8,548.8,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.12830,SAN,2,-71.5944,-38.3677,0.011,41951.0,1.0,[1344],548.7,548.7,548.7,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.12831,SAN,2,-71.5906,-38.3594,0.011,41952.0,1.0,[1344],547.8,547.8,547.8,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.12832,SAN,2,-71.408,-38.3352,0.015,41953.0,1.0,[1344],541.4,541.4,541.4,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12833,SAN,2,-71.4081,-38.3337,0.011,41954.0,1.0,[1344],541.3,541.3,541.3,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12834,SAN,2,-71.4015,-38.33,0.015,41955.0,1.0,[1344],540.8,540.8,540.8,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12835,SAN,2,-71.4043,-38.3296,0.013,41956.0,1.0,[1344],540.8,540.8,540.8,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12836,SAN,2,-71.4054,-38.3269,0.018,41957.0,1.0,[1344],540.5,540.5,540.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12837,SAN,2,-71.409,-38.3262,0.032,41958.0,1.0,[1344],540.5,540.5,540.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12838,SAN,2,-71.4117,-38.3188,0.014,41959.0,1.0,[1344],539.7,539.7,539.7,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.12839,SAN,2,-71.4053,-38.3151,0.224,31939.0,1.0,[1344],539.2,539.2,539.2,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12840,SAN,2,-71.3985,-38.3116,0.139,31940.0,1.0,[1344],538.7,538.7,538.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12841,SAN,2,-71.4033,-38.3095,0.01,41960.0,1.0,[1344],538.6,538.6,538.6,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.12842,SAN,2,-71.3945,-38.308,0.094,31941.0,1.0,[1344],538.2,538.2,538.2,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12843,SAN,2,-71.6431,-38.3196,1.309,31942.0,1.0,[1344],544.6,544.6,544.6,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12844,SAN,2,-71.385,-38.3036,0.011,41961.0,1.0,[1344],537.6,537.6,537.6,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.12845,SAN,2,-71.401,-38.3046,0.036,41962.0,1.0,[1344],538.0,538.0,538.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12846,SAN,2,-71.3966,-38.3034,0.023,41963.0,1.0,[1344],537.8,537.8,537.8,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12847,SAN,2,-71.6587,-38.3124,0.817,31943.0,1.0,[1344],544.2,544.2,544.2,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12848,SAN,2,-71.6391,-38.3072,3.259,31944.0,1.0,[1344],543.2,543.2,543.2,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12849,SAN,2,-71.656,-38.3042,0.845,31945.0,1.0,[1344],543.3,543.3,543.3,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12850,SAN,2,-70.8992,-38.2595,0.039,31946.0,1.0,[1344],525.3,525.3,525.3,1976-2023,N/A,N/A,N/A,1.0,['1999.92 - 2019.92']
RGI60-17.12851,SAN,2,-70.8984,-38.2577,0.048,70815.0,1.0,[1344],525.1,525.1,525.1,1976-2023,N/A,N/A,N/A,1.0,['1999.92 - 2019.92']
RGI60-17.12852,SAN,2,-70.8911,-38.2551,0.112,31947.0,1.0,[1344],524.7,524.7,524.7,1976-2023,N/A,N/A,N/A,1.0,['1999.92 - 2019.92']
RGI60-17.12853,SAN,2,-71.0393,-38.2595,0.019,41964.0,1.0,[1344],527.1,527.1,527.1,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12854,SAN,2,-71.0262,-38.2559,0.019,41965.0,1.0,[1344],526.5,526.5,526.5,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.12855,SAN,2,-70.8869,-38.252,0.136,31948.0,1.0,[1344],524.3,524.3,524.3,1976-2023,N/A,N/A,N/A,1.0,['1999.92 - 2019.92']
RGI60-17.12856,SAN,2,-71.025,-38.2532,0.016,41966.0,1.0,[1344],526.2,526.2,526.2,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.12857,SAN,2,-71.0225,-38.252,0.085,31949.0,1.0,[1344],526.0,526.0,526.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12858,SAN,2,-70.866,-38.2467,0.071,70816.0,1.0,[1344],523.5,523.5,523.5,1976-2023,N/A,N/A,N/A,1.0,['1999.92 - 2019.92']
RGI60-17.12859,SAN,2,-71.0151,-38.25,0.021,41967.0,1.0,[1344],525.7,525.7,525.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12860,SAN,2,-71.0138,-38.2479,0.012,41968.0,1.0,[1344],525.5,525.5,525.5,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.12861,SAN,2,-71.0284,-38.2506,0.453,41969.0,1.0,[1344],526.0,526.0,526.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12862,SAN,2,-71.032,-38.2462,0.025,41970.0,1.0,[1344],525.5,525.5,525.5,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12863,SAN,2,-71.0164,-38.2456,0.023,41971.0,1.0,[1344],525.2,525.2,525.2,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12864,SAN,2,-71.0171,-38.2445,0.017,41972.0,1.0,[1344],525.1,525.1,525.1,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12865,SAN,2,-71.0184,-38.2427,0.034,41973.0,1.0,[1344],525.0,525.0,525.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12866,SAN,2,-71.3986,-38.2547,0.015,41974.0,1.0,[1344],532.5,532.5,532.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12867,SAN,2,-71.3844,-38.2531,0.017,41975.0,1.0,[1344],532.1,532.1,532.1,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12868,SAN,2,-71.016,-38.241,0.016,41976.0,1.0,[1344],524.7,524.7,524.7,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12869,SAN,2,-71.3905,-38.255,0.373,31950.0,1.0,[1344],532.4,532.4,532.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12870,SAN,2,-71.4737,-37.9434,0.136,31951.0,1.0,[1344],500.4,500.4,500.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12871,SAN,2,-71.4934,-37.9428,0.145,31952.0,1.0,[1344],500.8,500.8,500.8,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12872,SAN,2,-71.1344,-37.9258,0.138,41977.0,1.0,[1344],492.0,492.0,492.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12873,SAN,2,-71.1257,-37.9237,0.035,41978.0,1.0,[1344],491.6,491.6,491.6,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12874,SAN,2,-71.4735,-37.9352,0.621,31953.0,1.0,[1344],499.5,499.5,499.5,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12875,SAN,2,-71.4369,-37.9377,0.901,31954.0,1.0,[1344],499.0,499.0,499.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12876,SAN,2,-71.463,-37.939,1.163,31955.0,1.0,[1344],499.7,499.7,499.7,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12877,SAN,2,-71.449,-37.9377,2.944,31956.0,1.0,[1344],499.3,499.3,499.3,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12878,SAN,2,-71.1082,-37.9187,0.198,41979.0,1.0,[1344],490.8,490.8,490.8,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12879,SAN,2,-71.4328,-37.9292,2.245,41980.0,1.0,[1344],498.0,498.0,498.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12880,SAN,2,-71.4502,-37.9253,0.221,31957.0,1.0,[1344],498.0,498.0,498.0,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12881,SAN,2,-71.4275,-37.9207,1.181,31958.0,1.0,[1344],497.0,497.0,497.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12882,SAN,2,-71.1036,-37.9068,0.144,41981.0,1.0,[1344],489.4,489.4,489.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12883,SAN,2,-71.4599,-37.9226,1.778,31959.0,1.0,[1344],497.9,497.9,497.9,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12884,SAN,2,-71.4458,-37.9154,0.251,31960.0,1.0,[1344],496.8,496.8,496.8,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12885,SAN,2,-71.4315,-37.9081,0.019,31961.0,1.0,[1344],495.7,495.7,495.7,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12886,SAN,2,-71.4428,-37.9095,0.158,31962.0,1.0,[1344],496.1,496.1,496.1,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12887,SAN,2,-71.4109,-37.9038,0.134,31963.0,1.0,[1344],494.8,494.8,494.8,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12888,SAN,2,-71.4382,-37.9172,1.973,31964.0,1.0,[1344],496.8,496.8,496.8,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12889,SAN,2,-71.4384,-37.9051,0.128,31965.0,1.0,[1344],495.5,495.5,495.5,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12890,SAN,2,-71.1637,-37.8702,1.197,41982.0,1.0,[1344],486.4,486.4,486.4,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12891,SAN,2,-71.2002,-37.8658,0.508,31966.0,1.0,[1344],486.6,486.6,486.6,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12892,SAN,2,-71.1639,-37.8596,0.588,41983.0,1.0,[1344],485.3,485.3,485.3,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12893,SAN,2,-71.1829,-37.8673,2.9,31967.0,1.0,[1344],486.4,486.4,486.4,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12894,SAN,2,-71.2394,-37.8547,0.102,31968.0,1.0,[1344],486.1,486.1,486.1,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12895,SAN,2,-71.1932,-37.854,0.678,31969.0,1.0,[1344],485.2,485.2,485.2,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12896,SAN,2,-71.1563,-37.8512,0.416,41984.0,1.0,[1344],484.2,484.2,484.2,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12897,SAN,2,-71.1674,-37.8488,0.282,41985.0,1.0,[1344],484.2,484.2,484.2,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12898,SAN,2,-71.1998,-37.8411,0.672,41986.0,1.0,[1344],483.9,483.9,483.9,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12899,SAN,2,-71.2106,-37.826,0.367,41987.0,1.0,[1344],482.4,482.4,482.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12900,SAN,2,-71.166,-37.7853,0.158,41988.0,1.0,[1344],477.2,477.2,477.2,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12901,SAN,2,-71.1659,-37.7782,0.094,31970.0,1.0,[1344],476.4,476.4,476.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12902,SAN,2,-71.1537,-37.7742,0.294,31971.0,1.0,[1344],475.8,475.8,475.8,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12903,SAN,2,-71.1575,-37.772,0.026,41989.0,1.0,[1344],475.6,475.6,475.6,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12904,SAN,2,-71.1567,-37.7679,0.06,41990.0,1.0,[1344],475.2,475.2,475.2,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12905,SAN,2,-71.354,-37.5648,0.1,31972.0,1.0,[1344],457.0,457.0,457.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12906,SAN,2,-71.3477,-37.5583,0.249,41991.0,1.0,[1344],456.2,456.2,456.2,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12907,SAN,2,-71.3503,-37.5507,0.044,41992.0,1.0,[1344],455.4,455.4,455.4,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12908,SAN,2,-71.33,-37.551,0.24,31973.0,1.0,[1344],455.0,455.0,455.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12909,SAN,2,-71.3935,-37.4908,0.014,41993.0,1.0,[1344],450.0,450.0,450.0,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.12910,SAN,2,-71.3939,-37.4883,0.018,41994.0,1.0,[1344],449.7,449.7,449.7,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12911,SAN,2,-71.3986,-37.4884,0.23,31974.0,1.0,[1344],449.8,449.8,449.8,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12912,SAN,2,-71.3884,-37.4816,0.011,41995.0,1.0,[1344],448.9,448.9,448.9,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.12913,SAN,2,-71.4802,-37.4785,0.129,31975.0,1.0,[1344],450.7,450.7,450.7,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12914,SAN,2,-71.4533,-37.4679,0.022,41996.0,1.0,[1344],448.9,448.9,448.9,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12915,SAN,2,-71.3996,-37.474,3.718,41997.0,1.0,[1344],448.3,448.3,448.3,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12916,SAN,2,-71.4554,-37.4648,0.014,41998.0,1.0,[1344],448.6,448.6,448.6,1976-2023,N/A,N/A,N/A,1.0,['2000.17 - 2018.25']
RGI60-17.12917,SAN,2,-71.4272,-37.4776,9.456,31976.0,1.0,[1344],449.3,449.3,449.3,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12918,SAN,2,-71.4334,-37.4604,0.984,31977.0,1.0,[1344],447.6,447.6,447.6,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12919,SAN,2,-71.4531,-37.4634,1.44,31978.0,1.0,[1344],448.4,448.4,448.4,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12920,SAN,2,-71.4004,-37.4513,0.039,31979.0,1.0,[1344],445.9,445.9,445.9,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12921,SAN,2,-71.4207,-37.4525,1.846,31980.0,1.0,[1344],446.5,446.5,446.5,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12922,SAN,2,-71.4025,-37.4559,4.162,31981.0,1.0,[1344],446.4,446.4,446.4,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12923,SAN,2,-71.3391,-37.4286,0.342,31982.0,1.0,[1344],442.0,442.0,442.0,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12924,SAN,2,-71.3357,-37.4222,0.205,31983.0,1.0,[1344],441.3,441.3,441.3,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12925,SAN,2,-71.3526,-37.4208,1.566,31984.0,1.0,[1344],441.5,441.5,441.5,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12926,SAN,2,-71.3424,-37.4149,0.602,31985.0,1.0,[1344],440.6,440.6,440.6,1976-2023,N/A,N/A,N/A,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.12927,SAN,2,-71.3446,-37.4066,0.934,31986.0,1.0,[1344],439.8,439.8,439.8,1976-2023,N/A,N/A,N/A,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.12928,SAN,2,-70.0213,-37.2169,0.136,31987.0,1.0,[1344],404.9,404.9,404.9,1976-2023,N/A,N/A,N/A,1.0,['1999.92 - 2019.92']
RGI60-17.12929,SAN,2,-70.9956,-37.2399,0.017,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.12930,SAN,2,-70.9929,-37.2375,0.019,70817.0,1.0,[1344],414.5,414.5,414.5,1976-2023,N/A,N/A,N/A,1.0,['1999.92 - 2019.92']
RGI60-17.12931,SAN,2,-70.5627,-37.2198,0.034,70818.0,1.0,[1344],407.0,407.0,407.0,1976-2023,N/A,N/A,N/A,1.0,['1999.92 - 2019.92']
