RGIId,REGION,O2Region,CenLon,CenLat,Area,WGMS_ID,N_gla_anom_used,ID_gla_anom_used,min_dist_gla_anom,max_dist_gla_anom,mean_dist_gla_anom,period_reg_obs,N_gla_anom_neighbour_reg,ID_gla_anom_neighbour_reg,period_neighbour_reg_obs,N_geo_obs,period_geo_obs
RGI60-17.04079,SAN,1,-73.2396,-52.8632,1.223,28670.0,1.0,[2000],382.4,382.4,382.4,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04080,SAN,1,-73.1535,-52.8649,6.506,2053.0,1.0,[2000],377.8,377.8,377.8,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04081,SAN,1,-72.7292,-52.8498,1.115,28671.0,1.0,[2000],356.0,356.0,356.0,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04082,SAN,1,-73.2247,-52.8597,1.279,28672.0,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.04083,SAN,1,-72.8373,-52.8706,8.31,28673.0,1.0,[2000],360.3,360.3,360.3,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04084,SAN,1,-72.3452,-52.8391,0.213,28674.0,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.04085,SAN,1,-72.3849,-52.8369,1.0,28675.0,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.04086,SAN,1,-72.8062,-52.8606,1.373,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.04087,SAN,1,-72.7851,-52.8385,0.01,28676.0,1.0,[2000],359.8,359.8,359.8,2001-2023,1.0,['1344'],1976-2001,1.0,['2000.17 - 2018.25']
RGI60-17.04088,SAN,1,-73.1264,-52.8688,9.047,2052.0,1.0,[2000],375.9,375.9,375.9,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04089,SAN,1,-73.1918,-52.8524,2.539,28677.0,1.0,[2000],380.5,380.5,380.5,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04090,SAN,1,-72.794,-52.8537,1.627,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.04091,SAN,1,-72.7108,-52.8379,0.525,70533.0,1.0,[2000],355.9,355.9,355.9,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04092,SAN,1,-72.2948,-52.83,0.284,28678.0,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.04093,SAN,1,-72.3883,-52.8306,0.753,28679.0,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.04094,SAN,1,-73.0468,-52.8421,0.161,70534.0,1.0,[2000],373.4,373.4,373.4,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04095,SAN,1,-72.3086,-52.8214,0.011,28680.0,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.04096,SAN,1,-73.0348,-52.8421,1.615,70535.0,1.0,[2000],372.7,372.7,372.7,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04097,SAN,1,-72.3153,-52.8239,2.075,28681.0,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.04098,SAN,1,-73.0302,-52.833,1.458,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.04099,SAN,1,-73.1859,-52.8319,0.743,28682.0,1.0,[2000],381.6,381.6,381.6,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04100,SAN,1,-73.049,-52.8358,1.357,70536.0,1.0,[2000],373.9,373.9,373.9,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04101,SAN,1,-73.1591,-52.8449,8.644,28683.0,1.0,[2000],379.2,379.2,379.2,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04102,SAN,1,-73.0209,-52.8247,1.003,70537.0,1.0,[2000],373.2,373.2,373.2,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04103,SAN,1,-73.1849,-52.8361,3.062,28684.0,1.0,[2000],381.2,381.2,381.2,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04104,SAN,1,-72.3301,-52.82,1.863,28685.0,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.04105,SAN,1,-73.0196,-52.8159,4.041,70538.0,1.0,[2000],373.7,373.7,373.7,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04106,SAN,1,-72.3164,-52.8013,0.245,28686.0,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.04107,SAN,1,-72.3024,-52.7986,0.407,28687.0,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.04108,SAN,1,-72.2998,-52.8061,3.534,28688.0,1.0,[2000],337.2,337.2,337.2,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04109,SAN,1,-73.1804,-52.8213,2.739,28689.0,1.0,[2000],382.0,382.0,382.0,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04110,SAN,1,-72.6518,-52.7997,4.009,70539.0,1.0,[2000],355.6,355.6,355.6,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04111,SAN,1,-72.7442,-52.804,1.225,28690.0,1.0,[2000],360.0,360.0,360.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.04112,SAN,1,-73.0783,-52.8369,28.271,28691.0,1.0,[2000],375.4,375.4,375.4,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04113,SAN,1,-72.7329,-52.7929,0.105,37086.0,1.0,[2000],360.2,360.2,360.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.04114,SAN,1,-72.6388,-52.79,0.368,70540.0,1.0,[2000],355.6,355.6,355.6,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04115,SAN,1,-72.7235,-52.787,0.032,37087.0,1.0,[2000],360.2,360.2,360.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.04116,SAN,1,-73.144,-52.8178,19.151,28692.0,1.0,[2000],380.2,380.2,380.2,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04117,SAN,1,-72.8919,-52.7891,0.196,28693.0,1.0,[2000],368.8,368.8,368.8,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04118,SAN,1,-72.6523,-52.7864,0.602,70541.0,1.0,[2000],356.5,356.5,356.5,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04119,SAN,1,-72.9033,-52.7807,0.026,37088.0,1.0,[2000],370.0,370.0,370.0,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.04120,SAN,1,-72.715,-52.832,10.793,28694.0,1.0,[2000],356.5,356.5,356.5,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04121,SAN,1,-72.9067,-52.7796,0.018,37089.0,1.0,[2000],370.2,370.2,370.2,2001-2023,1.0,['1344'],1976-2001,1.0,['2000.17 - 2018.25']
RGI60-17.04122,SAN,1,-72.903,-52.7786,0.022,70542.0,1.0,[2000],370.1,370.1,370.1,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04123,SAN,1,-72.9104,-52.7722,0.043,70543.0,1.0,[2000],370.9,370.9,370.9,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04124,SAN,1,-72.9157,-52.7706,0.077,37090.0,1.0,[2000],371.3,371.3,371.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.04125,SAN,1,-72.9234,-52.7635,0.126,28695.0,1.0,[2000],372.2,372.2,372.2,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.04126,SAN,1,-73.0235,-52.7899,14.657,28696.0,1.0,[2000],375.7,375.7,375.7,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04127,SAN,1,-72.6855,-52.7574,0.283,70544.0,1.0,[2000],360.3,360.3,360.3,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04128,SAN,1,-73.0154,-52.7625,0.319,70545.0,1.0,[2000],377.1,377.1,377.1,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04129,SAN,1,-72.6802,-52.7535,0.263,70546.0,1.0,[2000],360.3,360.3,360.3,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04130,SAN,1,-72.9225,-52.7579,0.099,28697.0,1.0,[2000],372.6,372.6,372.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.04131,SAN,1,-72.9184,-52.7611,0.315,28698.0,1.0,[2000],372.1,372.1,372.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.04132,SAN,1,-72.6942,-52.7559,0.986,28699.0,1.0,[2000],360.9,360.9,360.9,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04133,SAN,1,-72.1914,-52.7495,0.68,28700.0,1.0,[2000],336.2,336.2,336.2,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04134,SAN,1,-72.9206,-52.7533,0.011,28701.0,1.0,[2000],372.8,372.8,372.8,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.04135,SAN,1,-72.9213,-52.7551,0.116,28702.0,1.0,[2000],372.7,372.7,372.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.04136,SAN,1,-73.0423,-52.7523,0.073,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.04137,SAN,1,-72.9048,-52.7538,0.171,37091.0,1.0,[2000],371.9,371.9,371.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.04138,SAN,1,-72.9142,-52.7484,0.468,28703.0,1.0,[2000],372.8,372.8,372.8,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04139,SAN,1,-73.165,-52.7813,9.607,28704.0,1.0,[2000],383.8,383.8,383.8,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04140,SAN,1,-72.9213,-52.7452,0.011,28705.0,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.04141,SAN,1,-73.0621,-52.7517,1.851,70547.0,1.0,[2000],380.3,380.3,380.3,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04142,SAN,1,-73.039,-52.7639,5.399,70548.0,1.0,[2000],378.3,378.3,378.3,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04143,SAN,1,-72.9199,-52.7425,0.204,28706.0,1.0,[2000],373.5,373.5,373.5,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04144,SAN,1,-73.0564,-52.7449,0.209,28707.0,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.04145,SAN,1,-73.1706,-52.7458,0.356,28708.0,1.0,[2000],386.5,386.5,386.5,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04146,SAN,1,-72.9284,-52.7465,1.178,28709.0,1.0,[2000],373.7,373.7,373.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.04147,SAN,1,-73.1624,-52.7428,0.205,28710.0,1.0,[2000],386.3,386.3,386.3,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04148,SAN,1,-72.8537,-52.734,0.056,28711.0,1.0,[2000],370.7,370.7,370.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.04149,SAN,1,-73.2185,-52.7378,0.012,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.04150,SAN,1,-73.2167,-52.7366,0.02,37092.0,1.0,[2000],389.6,389.6,389.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.04151,SAN,1,-73.1994,-52.7372,0.194,28712.0,1.0,[2000],388.6,388.6,388.6,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04152,SAN,1,-72.1307,-52.7184,0.396,28713.0,1.0,[2000],335.7,335.7,335.7,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04153,SAN,1,-73.0481,-52.7392,1.033,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.04154,SAN,1,-72.9138,-52.7282,0.237,28714.0,1.0,[2000],374.2,374.2,374.2,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04155,SAN,1,-72.8496,-52.7301,1.335,28715.0,1.0,[2000],370.7,370.7,370.7,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04156,SAN,1,-72.9195,-52.7265,0.252,28716.0,1.0,[2000],374.6,374.6,374.6,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04157,SAN,1,-72.868,-52.727,2.021,28717.0,1.0,[2000],371.9,371.9,371.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.04158,SAN,1,-72.8905,-52.7166,0.012,28718.0,1.0,[2000],373.8,373.8,373.8,2001-2023,1.0,['1344'],1976-2001,1.0,['2000.17 - 2018.25']
RGI60-17.04159,SAN,1,-72.8438,-52.7043,0.013,28719.0,1.0,[2000],372.3,372.3,372.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.04160,SAN,1,-72.8936,-52.7115,1.848,28720.0,1.0,[2000],374.3,374.3,374.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.04161,SAN,1,-72.8043,-52.6979,0.021,28721.0,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.04162,SAN,1,-73.0393,-52.7016,0.017,28722.0,1.0,[2000],382.6,382.6,382.6,2001-2023,1.0,['1344'],1976-2001,1.0,['2000.17 - 2018.25']
RGI60-17.04163,SAN,1,-73.1121,-52.764,49.038,28723.0,1.0,[2000],382.2,382.2,382.2,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04164,SAN,1,-73.0633,-52.7098,2.998,28724.0,1.0,[2000],383.3,383.3,383.3,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04165,SAN,1,-73.1066,-52.7023,0.143,70549.0,1.0,[2000],386.1,386.1,386.1,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04166,SAN,1,-73.0185,-52.6966,0.022,28725.0,1.0,[2000],381.9,381.9,381.9,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04167,SAN,1,-73.0433,-52.7075,2.147,28726.0,1.0,[2000],382.4,382.4,382.4,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04168,SAN,1,-73.0504,-52.6948,0.216,28727.0,1.0,[2000],383.7,383.7,383.7,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.04169,SAN,1,-73.0144,-52.6936,0.397,70550.0,1.0,[2000],381.9,381.9,381.9,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04170,SAN,1,-73.0925,-52.7,1.077,70551.0,1.0,[2000],385.5,385.5,385.5,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04171,SAN,1,-72.744,-52.6879,0.281,37093.0,1.0,[2000],368.3,368.3,368.3,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.04172,SAN,1,-72.7887,-52.7123,7.387,28728.0,1.0,[2000],368.9,368.9,368.9,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04173,SAN,1,-72.7998,-52.6854,0.182,28729.0,1.0,[2000],371.4,371.4,371.4,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04174,SAN,1,-72.8345,-52.697,2.546,28730.0,1.0,[2000],372.3,372.3,372.3,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04175,SAN,1,-72.7284,-52.6817,0.094,70552.0,1.0,[2000],368.0,368.0,368.0,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04176,SAN,1,-72.7214,-52.6787,0.132,28731.0,1.0,[2000],367.9,367.9,367.9,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04177,SAN,1,-73.1319,-52.6838,0.017,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.04178,SAN,1,-73.1254,-52.6833,0.064,28732.0,1.0,[2000],388.4,388.4,388.4,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04179,SAN,1,-73.1155,-52.6822,0.01,28733.0,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.04180,SAN,1,-73.1063,-52.6909,2.285,70553.0,1.0,[2000],386.9,386.9,386.9,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04181,SAN,1,-73.0115,-52.6824,0.976,70554.0,1.0,[2000],382.5,382.5,382.5,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04182,SAN,1,-73.1219,-52.6884,0.857,28734.0,1.0,[2000],387.9,387.9,387.9,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04183,SAN,1,-73.0267,-52.6791,0.676,28735.0,1.0,[2000],383.5,383.5,383.5,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04184,SAN,1,-72.9703,-52.6684,0.015,70555.0,1.0,[2000],381.4,381.4,381.4,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04185,SAN,1,-73.0355,-52.6683,0.015,70556.0,1.0,[2000],384.8,384.8,384.8,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04186,SAN,1,-72.9705,-52.6663,0.02,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.04187,SAN,1,-73.0454,-52.6691,1.273,28736.0,1.0,[2000],385.2,385.2,385.2,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04188,SAN,1,-72.9567,-52.6639,0.623,28737.0,1.0,[2000],381.0,381.0,381.0,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04189,SAN,1,-72.9701,-52.6613,0.127,28738.0,1.0,[2000],381.9,381.9,381.9,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04190,SAN,1,-73.0215,-52.669,3.766,70557.0,1.0,[2000],384.0,384.0,384.0,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04191,SAN,1,-73.0342,-52.6515,0.306,70558.0,1.0,[2000],385.9,385.9,385.9,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04192,SAN,1,-73.0513,-52.656,1.707,28739.0,1.0,[2000],386.5,386.5,386.5,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04193,SAN,1,-73.2817,-52.6475,0.029,70559.0,1.0,[2000],399.1,399.1,399.1,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04194,SAN,1,-73.2725,-52.6498,0.384,28740.0,1.0,[2000],398.5,398.5,398.5,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04195,SAN,1,-73.2751,-52.646,0.025,no_WGMS_ID,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.04196,SAN,1,-73.037,-52.6421,1.884,28741.0,1.0,[2000],386.7,386.7,386.7,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04197,SAN,1,-73.063,-52.637,0.049,70560.0,1.0,[2000],388.4,388.4,388.4,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04198,SAN,1,-73.2396,-52.6374,0.201,70561.0,1.0,[2000],397.6,397.6,397.6,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04199,SAN,1,-73.0645,-52.6314,0.031,70562.0,1.0,[2000],388.9,388.9,388.9,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04200,SAN,1,-73.2453,-52.6313,0.011,28742.0,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs,no_obs
RGI60-17.04201,SAN,1,-73.2633,-52.6315,0.596,28743.0,1.0,[2000],399.3,399.3,399.3,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04202,SAN,1,-73.2491,-52.6305,0.404,70563.0,1.0,[2000],398.6,398.6,398.6,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04203,SAN,1,-72.4871,-52.6066,0.665,28744.0,1.0,[2000],361.6,361.6,361.6,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04204,SAN,1,-73.246,-52.6105,0.642,28745.0,1.0,[2000],399.8,399.8,399.8,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04205,SAN,1,-73.2399,-52.6035,0.112,70564.0,1.0,[2000],400.0,400.0,400.0,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04206,SAN,1,-72.4381,-52.5904,1.956,28746.0,1.0,[2000],360.4,360.4,360.4,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.04207,SAN,1,-73.2182,-52.6033,0.291,28747.0,1.0,[2000],398.9,398.9,398.9,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04208,SAN,1,-73.1867,-52.5981,0.02,37094.0,1.0,[2000],397.6,397.6,397.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.04209,SAN,1,-73.1841,-52.5958,0.051,28748.0,1.0,[2000],397.6,397.6,397.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.04210,SAN,1,-73.2224,-52.5967,0.031,37095.0,1.0,[2000],399.6,399.6,399.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.04211,SAN,1,-73.1693,-52.5946,0.082,28749.0,1.0,[2000],396.9,396.9,396.9,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.04212,SAN,1,-73.1777,-52.5936,0.034,37096.0,1.0,[2000],397.5,397.5,397.5,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
RGI60-17.04213,SAN,1,-73.1673,-52.5916,0.03,37097.0,1.0,[2000],397.1,397.1,397.1,2001-2023,1.0,['1344'],1976-2001,2.0,"['1999.92 - 2019.92', '2000.17 - 2018.25']"
RGI60-17.04214,SAN,1,-73.2614,-52.5927,0.051,70565.0,1.0,[2000],401.9,401.9,401.9,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04215,SAN,1,-72.4672,-52.5845,2.411,28750.0,1.0,[2000],362.3,362.3,362.3,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04216,SAN,1,-72.4848,-52.5788,0.272,28751.0,1.0,[2000],363.6,363.6,363.6,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04217,SAN,1,-73.2671,-52.5895,0.043,28752.0,1.0,[2000],402.4,402.4,402.4,2001-2023,1.0,['1344'],1976-2001,1.0,['1999.92 - 2019.92']
RGI60-17.04218,SAN,1,-73.3193,-52.5832,0.024,37098.0,1.0,[2000],405.6,405.6,405.6,2001-2023,1.0,['1344'],1976-2001,2.0,"['2000.17 - 2018.25', '1999.92 - 2019.92']"
